id,name,faction_id,source_id,legend,role,loadout,transport,virtual,leader_head,leader_footer,damaged_w,damaged_description,link
2775,Ancient,SM,139,"Ancients bear the Chapter’s precious standards. These glorious relics have been present in some of the Chapter’s most notable battles, their finely worked designs commemorating countless campaigns and heroic deeds. They are symbols of selfless commitment and the unbreakable loyalty of brothers.",Characters,<b>This model is equipped with:</b> bolt pistol; bolt rifle; close combat weapon.,,FALSE,,"You can attach this model to one of the above units even if one <span class=""tooltip00364"" data-tooltip-content=""#tooltip_content00364"" data-tooltip-anchor=""#tooltip_content00364""><span class=""kwb"">CAPTAIN</span></span>, <span class=""tooltip00365"" data-tooltip-content=""#tooltip_content00365"" data-tooltip-anchor=""#tooltip_content00365""><span class=""kwb"">CHAPTER</span> <span class=""kwb"">MASTER</span></span> or <span class=""tooltip00371"" data-tooltip-content=""#tooltip_content00371"" data-tooltip-anchor=""#tooltip_content00371""><span class=""kwb"">LIEUTENANT</span></span> model has already been attached to it. If you do, and that <a href=""/wh40k10ed/the-rules/core-rules/#Attached-Units"">Bodyguard</a> unit is destroyed, the Leader units attached to it become separate units, with their original <a href=""/wh40k10ed/the-rules/core-rules/#Starting-Strength"">Starting Strengths</a>.",,,https://wahapedia.ru/wh40k10ed/factions/space-marines/Ancient
2776,Assault Intercessors With Jump Packs,SM,139,"Thanks to their powerful jump packs, these warriors soar over the battlefield, slamming into the foe and cutting them down with point-blank bolt pistol fire and furious chainsword hacks before shooting off to their next target.",Other,<b>Each model is equipped with:</b> heavy bolt pistol; Astartes chainsword.,,FALSE,,,,,https://wahapedia.ru/wh40k10ed/factions/space-marines/Assault-Intercessors-With-Jump-Packs
2779,Spectrus Kill Team,SM,35,"Sinister, silent and all but invisible until they strike, Spectrus Kill Teams are adept in inflicting death from both near and far. Clad in close-fitting Mk X Phobos battle plate, they specialise in battlefield control and enemy destabilisation.",Other,<b>Every Kill Team Infiltrator is equipped with:</b> bolt pistol; Deathwatch marksman bolt carbine; close combat weapon.<br><br><b>Every Kill Team Infiltrator with bolt sniper rifle is equipped with:</b> bolt pistol; bolt sniper rifle; close combat weapon.<br><br><b>Every Kill Team Infiltrator with Deathwatch occulus bolt carbine is equipped with:</b> bolt pistol; Deathwatch occulus bolt carbine; paired combat blades.<br><br><b>Every Kill Team Infiltrator with combat knife is equipped with:</b> special-issue bolt pistol; combat knife.,,FALSE,,,,,https://wahapedia.ru/wh40k10ed/factions/space-marines/Spectrus-Kill-Team
2780,Fortis Kill Team,SM,35,"Further refined from Watch Master Mordelai’s original concept, Fortis Kill Teams exemplify the supreme adaptability of the Tacticus variant of Mk X power armour, seamlessly merging a variety of close support roles and deadly firepower.",Other,<b>The Kill Team Sergeant and every Kill Team Intercessor is equipped with:</b> bolt pistol; Deathwatch bolt rifle; close combat weapon.<br><br><b>Every Kill Team Intercessor with plasma incinerator is equipped with:</b> bolt pistol; plasma incinerator; close combat weapon.<br><br><b>Every Kill Team Intercessor with heavy bolt pistol is equipped with:</b> heavy bolt pistol; Astartes chainsword.<br><br><b>Every Kill Team Intercessor with pyreblaster is equipped with:</b> bolt pistol; pyreblaster; close combat weapon.<br><br><b>Every Kill Team Intercessor with superfrag rocket launcher is equipped with:</b> bolt pistol; castellan launcher; superfrag rocket launcher; close combat weapon.,,FALSE,,,,,https://wahapedia.ru/wh40k10ed/factions/space-marines/Fortis-Kill-Team
2781,Indomitor Kill Team,SM,35,"Comprising warriors wearing the heavier Gravis variant of Mk X armour, Indomitor Kill Teams are mobile bastions capable of unleashing the firepower of a squadron of battle tanks. Before them, hordes of xenos and monstrous beasts alike are torn apart.",Other,<b>Every Kill Team Heavy Intercessor is equipped with:</b> bolt pistol; Deathwatch heavy bolt rifle; close combat weapon.<br><br><b>Every Kill Team Heavy Intercessor with power fists is equipped with:</b> flamestorm gauntlets; twin power fists.<br><br><b>Every Kill Team Heavy Intercessor with melta rifle is equipped with:</b> bolt pistol; melta rifle; close combat weapon.,,FALSE,,,,,https://wahapedia.ru/wh40k10ed/factions/space-marines/Indomitor-Kill-Team
2783,Deathwatch Veterans,SM,35,"Deathwatch Veterans’ skills have been honed in their former Chapter for decades, sometimes centuries. Throughout their long vigil against the manifold xenos threats, each Veteran learns to arm himself so as to best contribute to the mission at hand, and squads carry an array of weapons to fell any foe.",Battleline,<b>Every model is equipped with:</b> boltgun; power weapon.,,FALSE,,,,,https://wahapedia.ru/wh40k10ed/factions/space-marines/Deathwatch-Veterans
2786,Impulsor,SM,162,"Equipped with vectored thrusters that grant it high speed, the Impulsor is a highly adaptable transport ideal for rapid insertion and flanking manoeuvres. The zealous vanguard forces of the Black Templars particularly favour it. The tank’s array of offensive and defensive systems enables it to support fiery purges, aggressive reconnaissance and oathsworn spearheads.",Dedicated Transports,<b>This model is equipped with:</b> 2 storm bolters; armoured hull.,"This model has a <a href=""/wh40k10ed/the-rules/core-rules/#Transport-Capacity"">transport capacity</a> of 7 <span class=""tooltip00368"" data-tooltip-content=""#tooltip_content00368"" data-tooltip-anchor=""#tooltip_content00368""><span class=""kwb"">TACTICUS</span></span> or <span class=""tooltip00373"" data-tooltip-content=""#tooltip_content00373"" data-tooltip-anchor=""#tooltip_content00373""><span class=""kwb"">PHOBOS</span> <span class=""kwb"">INFANTRY</span></span> models. It cannot transport <span class=""tooltip00335"" data-tooltip-content=""#tooltip_content00335"" data-tooltip-anchor=""#tooltip_content00335""><span class=""kwb"">JUMP</span> <span class=""kwb"">PACK</span></span> models.",FALSE,,,,,https://wahapedia.ru/wh40k10ed/factions/space-marines/Impulsor-1
2787,Gladiator Lancer,SM,162,"With pinpoint accuracy, Gladiator Lancer crews use this battle tank’s laser destroyer to spear through the heaviest enemy armour and punch smouldering holes in the flesh ofxenos monstrosities. Such is the range of its heavy cannon that it can eliminate threats to the Black Templars before their battle-brothers encounter them, storming past their wrecks to seek the next affront to the Emperor.",Other,<b>This model is equipped with:</b> Lancer laser destroyer; 2 storm bolters; armoured hull.,,FALSE,,,45661,"While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href=""/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll"">Hit roll</a>.",https://wahapedia.ru/wh40k10ed/factions/space-marines/Gladiator-Lancer-1
2788,Gladiator Valiant,SM,162,"The Valiant lays down blistering volleys of holy fire as it escorts transports or supports infantry in ferocious fighting, executing singular threats and vaporising squads of heavily armoured heretics with equal ease. Its twin las-talons spit vindicated death at the foe, making short work of enemy armour, while its hissing multi-meltas turn fortified positions into bubbling slag.",Other,<b>This model is equipped with:</b> 2 multi-meltas; twin las-talon; armoured hull.,,FALSE,,,45661,"While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href=""/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll"">Hit roll</a>.",https://wahapedia.ru/wh40k10ed/factions/space-marines/Gladiator-Valiant-1
2789,Gladiator Reaper,SM,162,"When the cannons of the Gladiator Reaper spin to full pitch, the whining drone is likened to the sharpening of the Emperor’s just blade and a sensation which only truly discomforts the blasphemous. Within seconds, thousands of spent casings pour over the battle tank’s armoured hide as enemies are erased from existence by the storm offire.",Other,<b>This model is equipped with:</b> 2 tempest bolters; twin heavy onslaught gatling cannon; armoured hull.,,FALSE,,,45661,"While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href=""/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll"">Hit roll</a>.",https://wahapedia.ru/wh40k10ed/factions/space-marines/Gladiator-Reaper-1
2790,Repulsor Executioner,SM,162,"The Repulsor Executioner sacrifices some transport capacity to carry far more powerful weaponry. Armed with a blessed heavy laser destroyer, it can cripple enemy tanks, while the macro plasma incinerator can incinerate infantry formations. The Executioner’s crew are skilled in close-range support, combating threats to the rest of their fighting company with pinpoint interception strikes.",Other,<b>This model is equipped with:</b> heavy onslaught gatling cannon; macro plasma incinerator; Repulsor Executioner defensive array; twin heavy bolter; twin Icarus ironhail heavy stubber; armoured hull.,"This model has a <a href=""/wh40k10ed/the-rules/core-rules/#Transport-Capacity"">transport capacity</a> of 7 <span class=""tooltip00366"" data-tooltip-content=""#tooltip_content00366"" data-tooltip-anchor=""#tooltip_content00366""><span class=""kwb"">ADEPTUS</span> <span class=""kwb"">ASTARTES</span> <span class=""kwb"">INFANTRY</span></span> models. Each <span class=""tooltip00335"" data-tooltip-content=""#tooltip_content00335"" data-tooltip-anchor=""#tooltip_content00335""><span class=""kwb"">JUMP</span> <span class=""kwb"">PACK</span></span>, <span class=""tooltip00336"" data-tooltip-content=""#tooltip_content00336"" data-tooltip-anchor=""#tooltip_content00336""><span class=""kwb"">GRAVIS</span></span> or <span class=""tooltip00337"" data-tooltip-content=""#tooltip_content00337"" data-tooltip-anchor=""#tooltip_content00337""><span class=""kwb"">TERMINATOR</span></span> model takes up the space of 2 models and each <span class=""tooltip00338"" data-tooltip-content=""#tooltip_content00338"" data-tooltip-anchor=""#tooltip_content00338""><span class=""kwb"">CENTURION</span></span> model takes up the space of 3 models.",FALSE,,,45662,"While this model has 1-5 wounds remaining, each time this model makes an attack, subtract 1 from the <a href=""/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll"">Hit roll</a>.",https://wahapedia.ru/wh40k10ed/factions/space-marines/Repulsor-Executioner-1
2791,Repulsor,SM,162,"Clad in advanced armour plating etched with the vows of its crew and armed for any battlefield situation, the Repulsor transports its vow-sworn occupants safely and provides deadly fire support. The tank’s ventral plates channel gravitic energies that crush obstacles and anchor its position, providing a stable disembarkation for those inside, even amidst heavy fire.",Other,<b>This model is equipped with:</b> heavy onslaught gatling cannon; hunter-slayer missile; Repulsor defensive array; twin heavy bolter; armoured hull.,"This model has a transport capacity of 14 <span class=""tooltip00366"" data-tooltip-content=""#tooltip_content00366"" data-tooltip-anchor=""#tooltip_content00366""><span class=""kwb"">ADEPTUS</span> <span class=""kwb"">ASTARTES</span> <span class=""kwb"">INFANTRY</span></span> models. Each <span class=""tooltip00377"" data-tooltip-content=""#tooltip_content00377"" data-tooltip-anchor=""#tooltip_content00377""><span class=""kwb"">JUMP</span> <span class=""kwb"">PACK</span></span>, <span class=""tooltip00336"" data-tooltip-content=""#tooltip_content00336"" data-tooltip-anchor=""#tooltip_content00336""><span class=""kwb"">GRAVIS</span></span> or <span class=""tooltip00337"" data-tooltip-content=""#tooltip_content00337"" data-tooltip-anchor=""#tooltip_content00337""><span class=""kwb"">TERMINATOR</span></span> model takes up the space of 2 models and each <span class=""tooltip00338"" data-tooltip-content=""#tooltip_content00338"" data-tooltip-anchor=""#tooltip_content00338""><span class=""kwb"">CENTURION</span></span> model takes up the space of 3 models.",FALSE,,,45662,"While this model has 1-5 wounds remaining, each time this model makes an attack, subtract 1 from the <a href=""/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll"">Hit roll</a>.",https://wahapedia.ru/wh40k10ed/factions/space-marines/Repulsor-1
2792,Chaplain Grimaldus,SM,162,"High Chaplain Grimaldus is a beacon of Imperial faith. His fortitude is such that many of his brothers believe him invincible. His will is singular, his zeal coldly furious, and his martial skill attested by the trail of broken foes laid at his heels. His Cenobyte Servitors lurch to war at his side, bearing with them holy relics of the faith.",Characters,"<i>* If this unit’s Chaplain Grimaldus model is ever destroyed, all of this unit’s remaining Cenobyte Servitor models are also destroyed. While embarking within a <span class=""tooltip00378"" data-tooltip-content=""#tooltip_content00378"" data-tooltip-anchor=""#tooltip_content00378""><span class=""kwb"">TRANSPORT</span></span> and while embarked within a <span class=""kwb"">TRANSPORT</span>, each Cenobyte Servitor model in this unit takes up the space of 0 models.</i><br><br><b>Chaplain Grimaldus is equipped with:</b> plasma pistol; artificer crozius. <br><br><b>Every Cenobyte Servitor is equipped with:</b> close combat weapon.",,FALSE,,,,,https://wahapedia.ru/wh40k10ed/factions/space-marines/Chaplain-Grimaldus
